v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v7_1,v7_2,v7_3,v7_4,v7_5,v8_1,v8_2,v9_1,v9_2,v9_3,v9_4,v9_5,v9_6,v9_7,v9_8,v9_9,v9_10,v9_11,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22_1,v22_2,v22_3,v22_4,v22_5,v22_6,v22_7,v22_8,v22_9,v22_10,v23_1,v23_2,v23_3,v23_4,v23_5,v24,v25_1,v25_2,v25_3,v25_4,v25_5,v25_6,v26,v27,v28_1,v28_2,v28_3,v28_4,v28_5,v29_1,v29_2,v30,v31,v32,v33,v34_1,v34_2,v34_3,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,sex
4,2,1,1,1,99,99,99,1,5,99,99,99,1,0,1,2,10,99,99,99,99,99,99,99,99,3,1,9,9,9,9,9,9,9,8,2,2,99,99,99,99,99,99,99,99,99,99,2,3,4,99,99,2,2,4,99,99,99,99,3,2,7,9,9,9,9,99,99,1,4,1,9,99,99,99,599,1,1,1,4,2,18,880,18,1,1
2,1,1,1,1,99,99,99,1,5,7,99,99,5,0,1,2,3,4,5,7,8,9,10,99,99,1,1,2,1,4,9,5,3,2,3,1,2,99,99,99,99,99,99,99,99,99,99,1,2,4,99,99,1,1,4,5,99,99,99,2,1,2,9,9,9,9,99,99,1,3,2,9,99,99,99,700,1,1,1,4,2,17,946,17,1,1
2,1,2,1,1,99,99,99,2,6,7,99,99,8,0,1,2,3,4,5,7,8,9,10,99,99,3,1,1,1,4,9,3,1,1,4,1,2,99,99,99,99,99,99,99,99,99,99,1,2,4,99,99,1,1,2,3,4,5,99,2,2,7,9,9,9,9,99,99,1,2,1,9,99,99,99,699,2,1,2,4,2,20,950,20,1,1
5,1,1,1,1,99,99,99,1,5,99,99,99,6,0,1,2,3,4,9,10,99,99,99,99,99,3,1,1,3,9,9,9,9,3,3,2,2,99,99,99,99,99,99,99,99,99,99,96,99,99,99,99,2,2,4,5,99,99,99,3,2,3,9,9,9,9,96,99,4,9,9,9,99,99,99,600,1,1,1,4,2,20,950,20,1,1
7,1,1,1,1,99,99,99,1,99,99,99,99,0,30,1,2,4,99,99,99,99,99,99,99,99,3,1,9,5,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,1,2,4,99,99,2,2,5,99,99,99,99,2,2,7,9,9,9,9,99,99,4,9,9,9,99,99,99,399,2,2,2,4,2,20,950,20,1,1
4,1,1,1,1,99,99,99,4,99,99,99,99,4,0,2,4,99,99,99,99,99,99,99,99,99,9,1,9,1,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,1,2,3,4,99,1,2,3,5,99,99,99,2,1,7,9,9,9,9,99,99,1,4,3,9,99,99,99,499,2,1,2,4,1,20,950,20,1,1
6,1,1,1,1,99,99,99,1,5,99,99,99,1,0,1,2,3,4,9,99,99,99,99,99,99,3,1,3,1,9,9,9,9,3,9,2,2,99,99,99,99,99,99,99,99,99,99,2,4,99,99,99,2,97,99,99,99,99,99,3,2,7,9,9,9,9,99,99,1,3,2,9,99,99,99,499,1,1,1,4,2,19,970,19,1,1
4,1,2,1,1,99,99,99,1,5,99,99,99,3,0,1,2,3,4,5,6,7,9,10,99,99,1,1,3,1,4,3,3,9,4,4,2,2,99,99,99,99,99,99,99,99,99,99,1,2,4,99,99,2,2,5,99,99,99,99,2,1,7,9,9,9,9,99,99,1,1,2,9,99,99,99,400,1,1,1,4,2,19,970,19,1,2
4,1,2,1,1,99,99,99,1,5,99,99,99,0,30,1,2,99,99,99,99,99,99,99,99,99,3,1,9,9,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,96,99,99,99,99,2,1,2,3,5,99,99,2,2,7,9,9,9,9,99,99,1,4,3,9,99,99,99,499,1,1,1,4,2,19,970,19,1,1
5,1,1,1,1,99,99,99,1,99,99,99,99,2,0,1,2,4,99,99,99,99,99,99,99,99,5,1,9,1,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,97,99,99,99,99,99,3,2,7,9,9,9,9,99,99,1,4,3,9,99,99,99,499,2,2,2,4,2,19,970,19,1,1
8,1,2,1,1,99,99,99,1,5,99,99,99,0,30,1,2,4,99,99,99,99,99,99,99,99,3,1,9,3,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,2,1,4,99,99,2,5,99,99,99,99,99,1,2,7,9,9,9,9,99,99,4,9,9,9,99,99,99,600,2,2,1,4,1,19,970,19,1,1
6,1,2,1,1,99,99,99,1,7,99,99,99,3,0,1,2,3,4,5,9,10,99,99,99,99,4,1,3,1,5,9,9,9,5,5,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,1,1,2,99,99,99,99,2,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,500,2,1,2,4,2,19,978,19,1,1
8,1,1,1,1,99,99,99,3,5,6,99,99,1,0,1,2,3,4,5,8,9,10,99,99,99,2,1,1,2,4,9,9,4,3,3,1,2,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,1,2,4,5,99,99,99,3,2,7,9,9,9,9,99,99,1,3,3,9,99,99,99,600,1,1,1,4,2,2,227,2,1,2
6,2,1,1,1,99,99,99,1,5,99,99,99,3,0,2,3,8,9,10,99,99,99,99,99,99,9,2,2,9,9,9,9,3,4,4,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,5,99,99,99,99,99,3,2,7,9,9,9,9,99,99,1,2,3,9,99,99,99,9998,1,1,1,4,2,8,364,8,1,1
6,1,2,1,1,99,99,99,1,99,99,99,99,2,30,1,2,4,99,99,99,99,99,99,99,99,5,5,9,2,9,9,9,9,9,9,1,2,99,99,99,99,99,99,99,99,99,99,96,99,99,99,99,1,5,99,99,99,99,99,2,1,7,9,9,9,9,99,99,1,3,1,9,99,99,99,399,1,1,2,4,1,10,527,10,1,1
3,1,1,1,1,99,99,99,1,5,99,99,99,2,0,1,2,3,4,5,99,99,99,99,99,99,3,1,1,1,3,9,9,9,9,9,1,2,99,99,99,99,99,99,99,99,99,99,1,4,99,99,99,1,2,4,5,99,99,99,2,1,7,9,9,9,9,99,99,1,4,2,9,99,99,99,400,1,1,1,4,2,10,528,10,1,2
2,1,2,1,1,99,99,99,4,5,99,99,99,1,0,2,99,99,99,99,99,99,99,99,99,99,9,2,9,9,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,1,2,99,99,99,1,3,99,99,99,99,99,8,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,200,1,1,2,4,2,15,733,15,1,1
2,1,1,1,1,99,99,99,3,5,7,99,99,3,0,1,2,3,4,5,7,9,10,99,99,99,2,1,1,1,3,9,2,9,1,2,2,2,99,99,99,99,99,99,99,99,99,99,1,2,99,99,99,2,2,3,99,99,99,99,2,2,7,9,9,9,9,99,99,1,3,2,9,99,99,99,800,1,1,1,4,2,5,998,5,1,1
2,1,2,1,1,99,99,99,5,99,99,99,99,2,0,2,3,99,99,99,99,99,99,99,99,99,9,3,3,9,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,1,2,3,4,99,1,2,99,99,99,99,99,2,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,1000,1,1,8,4,2,15,998,15,1,2
8,1,1,1,1,99,99,99,2,99,99,99,99,99,98,2,99,99,99,99,99,99,99,99,99,99,9,1,9,9,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,2,99,99,99,99,99,8,2,7,9,9,9,9,99,99,4,9,9,9,99,99,99,799,2,2,2,4,2,16,998,16,8,1
6,1,1,1,1,99,99,99,1,99,99,99,99,6,0,1,2,3,4,8,9,10,99,99,99,99,8,1,8,1,9,9,9,8,2,2,2,2,99,99,99,99,99,99,99,99,99,99,3,4,96,99,99,2,4,99,99,99,99,99,3,2,1,9,9,9,9,99,99,8,9,9,9,99,99,99,499,1,1,1,5,2,98,999,12,1,1
4,2,1,1,1,99,99,99,3,5,99,99,99,1,0,1,2,3,4,9,99,99,99,99,99,99,5,1,5,3,9,9,9,9,1,9,2,2,99,99,99,99,99,99,99,99,99,99,3,99,99,99,99,2,2,5,99,99,99,99,2,2,7,9,9,9,9,99,99,1,3,4,9,99,99,99,500,1,1,1,5,2,1,104,1,2,2
5,1,1,1,1,99,99,99,1,7,99,99,99,5,0,1,2,3,9,99,99,99,99,99,99,99,3,2,2,9,9,9,9,9,2,9,2,2,99,99,99,99,99,99,99,99,99,99,3,4,99,99,99,2,5,99,99,99,99,99,1,2,7,9,9,9,9,99,99,1,2,3,9,99,99,99,1000,1,1,1,5,2,1,104,1,1,1
8,1,1,1,1,99,99,99,98,99,99,99,99,0,5,2,99,99,99,99,99,99,99,99,99,99,9,1,9,9,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,3,99,99,99,99,2,2,4,99,99,99,99,2,2,3,9,9,9,9,96,99,4,9,9,9,99,99,99,300,2,2,1,5,2,1,104,1,1,1
5,1,1,1,1,99,99,99,5,6,7,99,99,1,0,1,2,3,4,6,9,10,99,99,99,99,4,1,2,5,9,4,9,9,3,5,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,4,5,99,99,99,3,2,7,9,9,9,9,99,99,2,3,3,9,99,99,99,300,1,1,1,5,2,1,106,1,1,2
6,1,1,1,1,99,99,99,1,5,7,99,99,7,0,1,2,3,4,5,6,8,9,10,99,99,2,1,2,3,3,2,9,2,1,3,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,3,4,5,99,99,2,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,600,1,1,1,5,2,1,110,1,1,2
6,1,1,1,1,99,99,99,5,6,7,99,99,1,30,1,2,3,4,7,9,10,99,99,99,99,1,1,1,2,9,9,3,9,2,3,2,2,99,99,99,99,99,99,99,99,99,99,3,4,99,99,99,2,2,5,99,99,99,99,2,2,7,9,9,9,9,99,99,1,3,3,9,99,99,99,499,1,1,1,5,2,1,110,1,1,1
4,1,1,1,1,99,99,99,1,5,7,99,99,99,98,1,2,3,4,5,7,9,10,99,99,99,1,1,1,1,5,9,3,9,4,3,1,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,8,1,2,4,5,99,99,2,2,7,9,9,9,9,99,99,1,3,2,9,99,99,99,600,1,1,1,5,2,1,110,1,1,2
6,1,1,1,1,99,99,99,1,5,99,99,99,4,0,2,3,6,8,9,99,99,99,99,99,99,9,1,1,9,9,1,9,3,4,9,2,2,99,99,99,99,99,99,99,99,99,99,1,2,4,99,99,1,1,4,5,99,99,99,2,2,7,9,9,9,9,99,99,1,4,4,9,99,99,99,600,1,1,2,5,2,1,111,1,1,1
4,2,2,1,1,99,99,99,4,99,99,99,99,2,30,1,4,99,99,99,99,99,99,99,99,99,4,9,9,5,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,2,3,99,99,99,99,2,1,7,9,9,9,9,99,99,4,9,9,9,99,99,99,1300,1,1,1,5,2,1,111,1,1,2
6,1,1,1,1,99,99,99,1,5,6,7,99,1,0,1,2,3,9,99,99,99,99,99,99,99,1,1,1,9,9,9,9,9,5,9,2,2,99,99,99,99,99,99,99,99,99,99,2,4,99,99,99,1,4,5,99,99,99,99,3,2,7,9,9,9,9,99,99,1,3,3,9,99,99,99,300,1,1,1,5,2,1,114,1,1,1
4,1,2,1,1,99,99,99,3,5,7,99,99,4,0,1,2,3,5,99,99,99,99,99,99,99,1,1,1,9,4,9,9,9,9,9,1,2,99,99,99,99,99,99,99,99,99,99,2,3,99,99,99,1,1,2,3,4,5,99,2,1,7,9,9,9,9,99,99,1,4,4,9,99,99,99,300,1,1,8,5,2,1,114,1,1,2
7,1,1,1,1,99,99,99,3,5,99,99,99,3,0,1,2,3,4,8,9,99,99,99,99,99,1,1,2,1,9,9,9,4,2,9,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,3,5,99,99,99,2,2,7,9,9,9,9,99,99,1,3,2,9,99,99,99,500,1,1,1,5,2,1,116,1,1,2
6,1,1,1,1,99,99,99,4,5,7,99,99,0,25,1,2,3,5,6,8,10,99,99,99,99,3,1,1,9,8,2,9,2,9,5,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,4,5,99,99,99,2,2,7,9,9,9,9,99,99,2,4,3,9,99,99,99,199,1,1,1,5,2,1,116,1,1,1
4,3,1,1,1,99,99,99,1,5,6,7,99,12,0,1,2,3,4,5,6,7,8,9,10,99,1,1,1,1,1,1,2,1,3,1,1,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,9,3,4,5,99,99,99,2,2,7,9,9,9,9,99,99,1,4,1,9,99,99,99,700,1,1,1,5,2,2,220,1,2,1
6,1,1,1,1,99,99,99,3,5,7,99,99,1,0,1,2,3,4,9,10,99,99,99,99,99,2,1,3,1,9,9,9,9,3,4,2,2,99,99,99,99,99,99,99,99,99,99,2,4,96,99,99,2,2,3,4,5,99,99,3,2,7,9,9,9,9,99,99,2,4,3,9,99,99,99,400,1,1,1,5,2,2,220,2,1,1
5,1,1,1,1,99,99,99,3,5,6,7,99,1,0,1,2,3,9,10,99,99,99,99,99,99,3,1,2,9,9,9,9,9,4,4,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,1,5,99,99,99,99,99,2,2,7,9,9,9,9,99,99,2,2,2,9,99,99,99,1000,1,1,1,5,2,2,220,2,1,2
6,1,1,1,1,99,99,99,3,5,99,99,99,0,30,2,3,99,99,99,99,99,99,99,99,99,9,5,5,9,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,96,99,99,99,99,2,97,99,99,99,99,99,4,2,7,9,9,9,9,99,99,1,4,8,9,99,99,99,250,1,1,1,5,2,2,220,2,1,1
3,1,2,1,1,99,99,99,1,5,99,99,99,3,0,1,2,3,4,5,7,8,9,10,99,99,3,1,3,1,3,9,3,3,4,3,1,2,99,99,99,99,99,99,99,99,99,99,2,3,4,99,99,1,3,4,5,99,99,99,1,1,7,9,9,9,9,99,99,1,4,2,9,99,99,99,600,1,1,8,5,2,2,231,2,2,2
2,1,1,1,1,99,99,99,1,99,99,99,99,12,0,1,2,3,4,5,10,99,99,99,99,99,3,1,3,1,1,9,9,9,9,3,2,2,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,1,2,4,5,99,99,99,3,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,600,1,1,1,5,2,2,231,2,1,2
5,1,1,1,1,99,99,99,3,5,6,7,99,3,0,1,2,3,4,9,10,99,99,99,99,99,3,1,2,5,9,9,9,9,3,3,1,2,99,99,99,99,99,99,99,99,99,99,1,3,4,96,99,1,1,2,3,4,5,99,3,1,7,9,9,9,9,99,99,1,4,3,9,99,99,99,400,1,1,1,5,2,2,235,2,1,1
6,1,1,1,1,99,99,99,3,5,99,99,99,1,0,2,3,4,9,10,99,99,99,99,99,99,9,1,1,3,9,9,9,9,3,4,2,2,99,99,99,99,99,99,99,99,99,99,2,4,99,99,99,2,2,4,5,99,99,99,1,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,500,1,1,1,5,2,2,235,2,1,1
6,5,1,1,1,99,99,99,1,5,6,7,99,6,0,1,2,3,4,5,8,9,10,99,99,99,3,1,3,3,4,9,9,2,3,3,1,2,99,99,99,99,99,99,99,99,99,99,4,96,99,99,99,2,2,5,99,99,99,99,2,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,499,1,1,1,5,1,2,235,2,1,1
5,1,1,1,1,99,99,99,3,5,99,99,99,0,30,1,2,3,4,7,8,9,99,99,99,99,3,1,2,3,9,9,4,3,4,9,2,2,99,99,99,99,99,99,99,99,99,99,3,4,99,99,99,2,2,4,5,99,99,99,2,2,7,9,9,9,9,99,99,1,3,2,9,99,99,99,300,2,1,1,5,2,2,235,2,1,2
6,1,2,1,1,99,99,99,1,5,99,99,99,1,0,2,9,99,99,99,99,99,99,99,99,99,9,2,9,9,9,9,9,9,5,9,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,97,99,99,99,99,99,3,2,7,9,9,9,9,99,99,3,1,2,9,99,99,99,600,2,2,2,5,2,2,241,4,1,2
4,2,1,1,1,99,99,99,3,5,99,99,99,2,0,2,3,4,6,10,99,99,99,99,99,99,9,1,2,1,9,2,9,9,9,2,1,1,6,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,1,2,4,5,99,99,2,2,7,9,9,9,9,99,99,1,4,3,9,99,99,99,700,1,1,1,5,2,2,241,2,1,1
5,1,1,1,1,99,99,99,1,6,7,99,99,5,30,1,2,3,4,5,7,8,9,99,99,99,1,1,1,1,3,9,3,1,3,9,2,2,99,99,99,99,99,99,99,99,99,99,96,99,99,99,99,2,2,5,99,99,99,99,3,2,3,9,9,9,9,96,99,3,2,3,9,99,99,99,500,2,1,1,5,2,2,242,2,1,1
6,1,1,1,1,99,99,99,3,5,6,7,99,5,0,1,2,3,4,5,8,9,10,99,99,99,4,1,1,2,4,9,9,3,4,3,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,1,2,3,5,99,99,2,1,7,9,9,9,9,99,99,1,4,2,9,99,99,99,499,1,1,1,5,2,2,242,1,1,1
3,1,2,1,1,99,99,99,1,7,99,99,99,7,0,1,2,3,4,5,6,9,10,99,99,99,3,1,2,1,3,4,9,9,4,4,1,1,96,3,99,99,99,99,99,99,99,99,99,99,99,99,99,9,1,2,4,5,99,99,4,1,7,9,9,9,9,99,99,1,4,3,9,99,99,99,1499,1,1,1,5,2,2,242,2,1,1
5,1,1,1,1,99,99,99,1,5,6,7,99,1,0,1,2,3,4,5,6,7,8,9,10,99,1,1,1,3,5,2,1,5,1,3,1,1,9,10,4,99,99,99,99,99,99,99,99,99,99,99,99,9,3,4,5,99,99,99,2,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,9998,1,1,1,5,2,5,320,6,1,1
5,2,1,1,1,99,99,99,1,5,6,7,99,2,0,1,2,3,4,5,6,7,8,9,10,99,1,1,1,2,3,3,3,3,2,1,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,4,99,99,99,99,3,2,7,9,9,9,9,99,99,2,2,1,9,99,99,99,499,1,1,1,5,2,5,320,9,1,1
6,1,1,1,1,99,99,99,1,5,7,99,99,3,0,1,2,3,4,5,6,7,9,10,99,99,1,1,1,1,5,2,1,9,3,3,1,2,99,99,99,99,99,99,99,99,99,99,3,4,99,99,99,2,1,2,3,4,5,99,2,2,7,9,9,9,9,99,99,1,4,4,9,99,99,99,300,1,1,1,5,2,5,320,2,1,1
5,1,1,1,1,99,99,99,1,99,99,99,99,6,0,1,2,3,4,5,6,8,10,99,99,99,3,1,2,1,3,3,9,5,9,4,1,2,99,99,99,99,99,99,99,99,99,99,96,99,99,99,99,2,2,4,5,99,99,99,2,1,7,9,9,9,9,99,99,1,4,2,9,99,99,99,500,1,1,1,5,2,5,324,5,1,2
5,1,1,1,1,99,99,99,3,5,7,6,99,0,30,2,3,9,99,99,99,99,99,99,99,99,9,1,2,9,9,9,9,9,3,9,2,2,99,99,99,99,99,99,99,99,99,99,3,99,99,99,99,1,2,99,99,99,99,99,2,2,7,9,9,9,9,99,99,4,9,9,9,99,99,99,600,1,1,1,5,2,5,330,5,1,2
5,2,1,1,1,99,99,99,1,5,7,99,99,1,0,1,2,3,4,5,7,8,10,99,99,99,3,1,1,2,5,9,4,4,9,4,1,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,3,99,99,99,99,99,4,2,1,3,9,9,9,96,99,2,2,2,9,99,99,99,600,1,1,1,5,2,5,330,5,1,2
5,1,1,1,1,99,99,99,1,99,99,99,99,5,0,1,2,3,5,7,9,99,99,99,99,99,1,1,1,9,3,9,5,9,2,9,1,2,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,1,2,5,99,99,99,99,2,2,1,3,5,9,9,96,99,1,4,3,9,99,99,99,600,1,1,1,5,2,9,406,9,1,1
8,2,1,1,1,99,99,99,3,5,7,99,99,0,5,1,2,7,9,99,99,99,99,99,99,99,5,2,9,9,9,9,4,9,4,9,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,2,99,99,99,99,99,2,2,7,9,9,9,9,99,99,4,9,9,9,99,99,99,200,1,1,1,5,2,9,406,9,1,1
7,1,1,1,1,99,99,99,1,5,99,99,99,4,0,1,2,3,5,6,9,10,99,99,99,99,1,1,1,9,4,5,9,9,5,3,1,2,99,99,99,99,99,99,99,99,99,99,1,2,3,4,99,1,2,4,99,99,99,99,2,2,7,9,9,9,9,99,99,2,4,3,9,99,99,99,500,1,1,2,5,2,9,406,9,1,2
6,1,1,1,1,99,99,99,3,5,7,99,99,0,15,1,2,3,6,9,10,99,99,99,99,99,4,2,2,9,9,2,9,9,4,5,2,2,99,99,99,99,99,99,99,99,99,99,3,4,96,99,99,2,1,2,4,5,99,99,2,2,7,9,9,9,9,99,99,1,4,3,9,99,99,99,300,1,1,1,5,2,9,407,9,1,1
3,1,2,1,1,99,99,99,1,99,99,99,99,3,0,1,2,3,5,99,99,99,99,99,99,99,3,1,3,9,4,9,9,9,9,9,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,3,5,99,99,99,99,2,2,7,9,9,9,9,99,99,1,3,4,9,99,99,99,350,1,1,1,5,2,9,407,9,2,2
6,1,1,1,1,99,99,99,3,99,99,99,99,0,5,1,2,99,99,99,99,99,99,99,99,99,1,3,9,9,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,96,99,99,99,99,2,97,99,99,99,99,99,8,2,7,9,9,9,9,99,99,4,9,9,9,99,99,99,499,1,1,1,5,2,9,407,9,1,1
5,2,1,1,1,99,99,99,1,5,7,96,99,3,30,1,2,3,4,5,7,9,99,99,99,99,3,2,4,4,4,9,5,9,5,9,1,2,99,99,99,99,99,99,99,99,99,99,4,96,99,99,99,1,2,5,99,99,99,99,2,2,5,9,9,9,9,99,99,1,1,3,9,99,99,99,599,1,1,1,5,2,10,500,10,1,2
5,1,1,1,1,99,99,99,1,5,99,99,99,3,0,1,2,3,4,5,6,9,10,99,99,99,5,1,1,1,4,1,9,9,5,5,2,2,99,99,99,99,99,99,99,99,99,99,3,4,99,99,99,2,1,2,3,4,5,99,2,1,1,9,9,9,9,99,99,2,3,3,9,99,99,99,500,1,1,1,5,2,14,600,15,1,1
6,1,1,1,1,99,99,99,1,5,7,99,99,0,30,2,3,4,8,99,99,99,99,99,99,99,9,1,3,2,9,9,9,5,9,9,2,2,99,99,99,99,99,99,99,99,99,99,3,4,99,99,99,2,5,99,99,99,99,99,1,2,7,9,9,9,9,99,99,4,9,9,9,99,99,99,450,2,1,1,5,2,14,600,14,1,1
3,1,1,1,1,99,99,99,1,5,99,99,99,6,0,1,2,3,4,10,99,99,99,99,99,99,3,1,3,2,9,9,9,9,9,4,2,2,99,99,99,99,99,99,99,99,99,99,3,4,99,99,99,2,2,4,5,99,99,99,1,2,7,9,9,9,9,99,99,1,4,3,9,99,99,99,1000,1,1,8,5,2,14,600,14,1,2
5,1,2,1,1,99,99,99,1,5,7,99,99,3,0,2,3,4,99,99,99,99,99,99,99,99,9,2,2,1,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,2,5,99,99,99,99,2,2,7,9,9,9,9,99,99,1,4,4,9,99,99,99,1000,2,1,1,5,2,15,710,15,2,1
4,1,1,1,1,99,99,99,1,5,7,99,99,4,0,1,2,3,4,5,6,7,8,9,10,99,3,1,1,1,3,3,3,3,3,2,1,2,99,99,99,99,99,99,99,99,99,99,2,4,99,99,99,1,2,4,5,99,99,99,3,2,7,9,9,9,9,99,99,1,4,3,9,99,99,99,500,2,1,1,5,2,16,830,16,1,1
6,1,1,1,1,99,99,99,1,5,99,99,99,0,10,10,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,5,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,97,99,99,99,99,99,2,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,300,1,1,2,5,2,16,830,16,1,1
6,1,1,1,1,99,99,99,1,5,6,99,99,1,0,1,2,3,6,99,99,99,99,99,99,99,3,1,2,9,9,3,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,2,3,4,99,99,1,2,3,5,99,99,99,2,2,7,9,9,9,9,99,99,1,3,2,9,99,99,99,800,2,2,1,5,2,16,830,19,1,1
4,2,2,1,1,99,99,99,1,7,99,99,99,3,0,1,2,3,4,10,99,99,99,99,99,99,3,2,1,3,9,9,9,9,9,2,2,2,99,99,99,99,99,99,99,99,99,99,1,2,3,4,99,1,2,4,99,99,99,99,2,2,7,9,9,9,9,99,99,1,4,4,9,99,99,99,800,2,1,2,5,2,16,830,16,1,2
5,1,1,1,1,99,99,99,1,99,99,99,99,99,98,1,2,3,4,5,6,9,10,99,99,99,4,1,1,1,3,3,9,9,4,3,1,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,97,99,99,99,99,99,2,2,7,9,9,9,9,99,99,1,4,2,9,99,99,99,499,1,1,2,5,2,1,108,1,1,2
4,1,2,1,1,99,99,99,1,99,99,99,99,7,0,1,2,3,4,5,6,8,9,10,99,99,3,1,1,1,4,3,9,5,3,3,2,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,4,5,99,99,99,99,3,1,1,9,9,9,9,99,99,1,4,3,9,99,99,99,500,1,1,1,5,2,1,115,1,2,2
5,1,1,1,1,99,99,99,3,5,7,99,99,1,0,1,2,3,5,9,10,99,99,99,99,99,3,1,3,9,4,9,9,9,3,3,2,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,1,2,4,99,99,99,99,2,2,7,9,9,9,9,99,99,1,4,1,9,99,99,99,800,1,1,1,5,2,1,115,2,1,1
6,2,1,1,1,99,99,99,1,99,99,99,99,2,0,1,2,4,99,99,99,99,99,99,99,99,1,1,9,3,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,3,99,99,99,99,2,1,99,99,99,99,99,4,2,7,9,9,9,9,99,99,1,4,4,9,99,99,99,1000,2,2,2,5,1,3,200,3,2,1
5,1,1,1,1,99,99,99,1,5,99,99,99,3,0,1,2,3,4,5,6,8,9,10,99,99,1,1,1,1,3,5,9,5,3,3,1,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,1,2,3,4,5,99,2,2,5,9,9,9,9,99,99,2,4,3,9,99,99,99,499,1,1,1,5,2,3,204,3,1,2
6,1,1,1,1,99,99,99,5,6,99,99,99,99,98,2,99,99,99,99,99,99,99,99,99,99,9,8,9,9,9,9,9,9,9,9,2,2,99,99,99,99,99,99,99,99,99,99,98,99,99,99,99,2,97,99,99,99,99,99,8,2,7,9,9,9,9,99,99,8,9,9,9,99,99,99,0,1,1,1,5,2,3,206,1,1,2
8,3,1,1,1,99,99,99,1,5,99,99,99,2,30,1,2,3,5,6,7,9,99,99,99,99,3,1,2,9,3,3,3,9,4,9,1,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,2,4,2,99,99,99,99,3,2,7,9,9,9,9,99,99,1,4,3,9,99,99,99,350,1,1,1,5,2,2,222,2,1,1
7,2,1,1,1,99,99,99,1,5,7,99,99,3,0,1,3,6,9,10,99,99,99,99,99,99,1,9,2,9,9,3,9,9,2,3,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,4,99,99,99,99,3,1,7,9,9,9,9,99,99,4,9,9,9,99,99,99,200,1,1,1,5,2,2,234,2,1,1
